milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics
16996496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996855,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16996975,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997297,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997617,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997855,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997895,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997937,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16997976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998097,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998295,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998735,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16998976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999055,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999177,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999497,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999535,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999735,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999824,0.0813093,-0.735194,-0.312073,0,882.272,0,2.4,6,12,0,
16999857,0.0813093,-0.735194,-0.312073,0,588.181,0,1.6,6,12,0,
16999896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
16999940,0.0813093,-0.735194,-0.312073,0,808.749,0,2.2,6,12,0,
16999976,0.0813093,-0.735194,-0.312073,0,661.704,0,1.8,6,12,0,
17000015,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000074,0.0813093,-0.735194,-0.312073,0,1029.32,0,2.8,6,12,0,
17000095,0.0813093,-0.735194,-0.312073,0,441.136,0,1.2,6,12,0,
17000137,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000415,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000495,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000655,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000695,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000815,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000855,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000895,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000937,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17000976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001015,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001058,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001135,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001295,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001377,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001535,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001615,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001655,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001855,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17001975,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002017,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002175,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002615,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002655,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002782,0.0813093,-0.735194,-0.312073,0,808.749,0,2.2,6,12,0,
17002816,0.0813093,-0.735194,-0.312073,0,661.704,0,1.8,6,12,0,
17002856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002895,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17002975,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003017,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003257,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003337,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003415,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003535,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003615,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003735,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003935,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17003976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004015,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004175,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004335,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004657,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004695,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17004976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005015,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005137,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005217,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005295,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005337,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005457,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005577,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005655,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005697,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005777,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17005976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006017,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006095,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006175,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006255,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006295,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006415,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006697,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006735,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006815,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006895,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006935,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17006976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007017,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007055,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007135,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007177,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007215,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007255,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007337,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007657,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17007976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008095,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008255,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008415,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008456,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008657,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008776,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008816,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008897,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17008976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009097,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009217,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009256,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009295,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009335,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009497,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009537,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009615,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009655,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009775,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009815,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009856,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009896,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009936,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17009976,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010016,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010056,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010096,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010136,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010176,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010216,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010255,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010296,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010336,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010376,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010416,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010455,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010496,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010536,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010576,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010616,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010656,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010696,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
17010736,0.0813093,-0.735194,-0.312073,0,735.226,0,2,6,12,0,
