milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics
13561653,0.15263,-0.233129,-1.08417,0,0,0,2,22,17,1,
13561693,0.141091,-0.231668,-1.09494,0,0,0,2,22,17,1,
13561733,0.1316,-0.230799,-1.10328,0,0,0,2,22,17,1,
13561773,0.124184,-0.230156,-1.10943,0,0,0,2,22,17,1,
13561812,0.119701,-0.230039,-1.11319,0,0,0,2,22,17,1,
13561852,0.118144,-0.229991,-1.11472,0,0,0,2,22,17,1,
13561892,0.118501,-0.230035,-1.11511,0,0,0,2,22,17,1,
13561932,0.11931,-0.229958,-1.11643,0,0,0,2,22,17,1,
13561973,0.121547,-0.230948,-1.11982,0,0,0,2,22,17,1,
13562013,0.12467,-0.23254,-1.1245,0,0,0,2,22,17,1,
13562053,0.128481,-0.234538,-1.13019,0,0,0,2,22,17,1,
13562093,0.132095,-0.23642,-1.13593,0,0,0,2,22,17,1,
13562132,0.13528,-0.2384,-1.14144,0,0,0,2,22,17,1,
13562172,0.138107,-0.240788,-1.14724,0,0,0,2,22,17,1,
13562212,0.139889,-0.242699,-1.15133,0,0,0,2,22,17,1,
13562253,0.140769,-0.243632,-1.15245,0,0,0,2,22,17,1,
13562293,0.140843,-0.244222,-1.15231,0,0,0,2,22,17,1,
13562333,0.140862,-0.2454,-1.15111,0,0,0,2,22,17,1,
13562373,0.141008,-0.246959,-1.14939,0,0,0,2,22,17,1,
13562413,0.141023,-0.248442,-1.14754,0,0,0,2,22,17,1,
13562452,0.140575,-0.25004,-1.14551,0,0,0,2,22,17,1,
13562492,0.140131,-0.252039,-1.14351,0,0,0,2,22,17,1,
13562532,0.139445,-0.253619,-1.1412,0,0,0,2,22,17,1,
13562574,0.137585,-0.25377,-1.1377,0,0,0,2,22,17,1,
13562613,0.135613,-0.254073,-1.13371,0,0,0,2,22,17,1,
13562654,0.134318,-0.256242,-1.13033,0,0,0,2,22,17,1,
13562693,0.133119,-0.259793,-1.12717,0,0,0,2,22,17,1,
13562733,0.132692,-0.263521,-1.12405,0,0,0,2,22,17,1,
13562773,0.132665,-0.265772,-1.12153,0,0,0,2,22,18,1,
13562812,0.133151,-0.266253,-1.12069,0,0,0,2,22,18,1,
13562852,0.134396,-0.264753,-1.12169,0,0,0,2,22,18,1,
13562893,0.135097,-0.260947,-1.12442,0,0,0,2,22,18,1,
13562933,0.135017,-0.256806,-1.12745,0,0,0,2,22,18,1,
13562974,0.134798,-0.254364,-1.13025,0,0,0,2,22,18,1,
13563013,0.134384,-0.253625,-1.1315,0,0,0,2,22,18,1,
13563054,0.134494,-0.253551,-1.13157,0,0,0,2,22,18,1,
13563092,0.134597,-0.253628,-1.1315,0,0,0,2,22,18,1,
13563132,0.13465,-0.253864,-1.13124,0,0,0,2,22,18,1,
13563173,0.13453,-0.254164,-1.13094,0,0,0,2,22,18,1,
13563214,0.134481,-0.254429,-1.13067,0,0,0,2,22,18,1,
13563253,0.134517,-0.254465,-1.13061,0,0,0,2,22,18,1,
13563293,0.134799,-0.254322,-1.13057,0,0,0,2,22,18,1,
13563333,0.135234,-0.253379,-1.13032,0,0,0,2,22,18,1,
13563374,0.135295,-0.252227,-1.13013,0,0,0,2,22,18,1,
13563412,0.135434,-0.251441,-1.13003,0,0,0,2,22,18,1,
13563452,0.135546,-0.251185,-1.1302,0,0,0,2,22,18,1,
13563492,0.135558,-0.251065,-1.13032,0,0,0,2,22,18,1,
13563533,0.135584,-0.251039,-1.13035,0,0,0,2,22,18,1,
13563574,0.135582,-0.251037,-1.13031,0,0,0,2,22,18,1,
13563613,0.135582,-0.251037,-1.13028,0,0,0,2,22,18,1,
13563653,0.135561,-0.251094,-1.13023,0,0,0,2,22,18,1,
13563692,0.135561,-0.251094,-1.13023,0,0,0,2,22,18,1,
13563732,0.135494,-0.251341,-1.12998,0,0,0,2,22,18,1,
13563773,0.135347,-0.251848,-1.12947,0,0,0,2,22,18,1,
13563812,0.135127,-0.252126,-1.12907,0,0,0,2,22,18,1,
13563854,0.135043,-0.25275,-1.12845,0,0,0,2,22,18,1,
13563893,0.134954,-0.25287,-1.12829,0,0,0,2,22,18,1,
13563933,0.135052,-0.252777,-1.12821,0,0,0,2,22,18,1,
13563973,0.135525,-0.252389,-1.12804,0,0,0,2,22,18,1,
13564012,0.135655,-0.252223,-1.12796,0,0,0,2,22,18,1,
13564052,0.135666,-0.252208,-1.12793,0,0,0,2,22,18,1,
13564092,0.135518,-0.25206,-1.12768,0,0,0,2,22,18,1,
13564132,0.127305,-0.244057,-1.11918,0,0,0,2,22,18,1,
13564173,0.122454,-0.240101,-1.11405,0,0,0,2,22,18,1,
13564213,0.121643,-0.239446,-1.11296,0,0,0,2,22,18,1,
13564253,0.121768,-0.239046,-1.11309,0,0,0,2,22,18,1,
13564293,0.121919,-0.238751,-1.11339,0,0,0,2,22,18,1,
13564332,0.12211,-0.238417,-1.11372,0,0,0,2,22,18,1,
13564372,0.12227,-0.238184,-1.11395,0,0,0,2,22,18,1,
13564412,0.122519,-0.237936,-1.1142,0,0,0,2,22,18,1,
13564453,0.122938,-0.237517,-1.11462,0,0,0,2,22,18,1,
13564493,0.123399,-0.236696,-1.11542,0,0,0,2,22,18,1,
13564533,0.124053,-0.235466,-1.11651,0,0,0,2,22,18,1,
13564573,0.124639,-0.234124,-1.11785,0,0,0,2,22,18,1,
13564613,0.125031,-0.233085,-1.11886,0,0,0,2,22,18,1,
13564652,0.125194,-0.232647,-1.11898,0,0,0,2,22,18,1,
13564692,0.124436,-0.231809,-1.11817,0,0,0,2,22,18,1,
13564732,0.122466,-0.229397,-1.1162,0,0,0,2,22,18,1,
13564773,0.121787,-0.2282,-1.11584,0,0,0,2,22,18,1,
13564813,0.121962,-0.2277,-1.11634,0,0,0,2,22,18,1,
13564853,0.121927,-0.227484,-1.11656,0,0,0,2,22,18,1,
13564893,0.120921,-0.227127,-1.11762,0,0,0,2,22,18,1,
13564934,0.120795,-0.228314,-1.1199,0,0,0,2,22,18,1,
13564972,0.120418,-0.228418,-1.12031,0,0,0,2,22,18,1,
13565012,0.119769,-0.227952,-1.11966,0,0,0,2,22,18,1,
13565052,0.119236,-0.227884,-1.11907,0,0,0,2,22,18,1,
13565093,0.118964,-0.228516,-1.11793,0,0,0,2,22,18,1,
13565134,0.117396,-0.227856,-1.11551,0,0,0,2,22,18,1,
13565173,0.116143,-0.226839,-1.11424,0,0,0,2,22,18,1,
13565214,0.114648,-0.225039,-1.11287,0,0,0,2,22,18,1,
13565253,0.110735,-0.214253,-1.11213,0,0,0,2,22,18,1,
13565293,0.0999562,-0.195298,-1.1082,0,0,0,2,22,18,1,
13565332,0.0827543,-0.17279,-1.09702,0,0,0,2,22,18,1,
13565372,0.0747219,-0.149782,-1.08084,0,0,0,2,22,18,1,
13565413,0.0778035,-0.125113,-1.05604,0,0,0,2,22,18,1,
13565453,0.0892313,-0.110906,-1.0364,0,0,0,2,22,18,1,
13565493,0.106058,-0.107213,-1.02568,0,0,0,2,22,18,1,
13565533,0.121899,-0.103582,-1.01842,0,0,0,2,22,18,1,
13565572,0.129373,-0.0953985,-1.02094,0,0,0,2,22,18,1,
13565612,0.135125,-0.0874501,-1.0243,0,0,0,2,22,18,1,
13565652,0.137762,-0.0804823,-1.02878,0,0,0,2,22,18,1,
13565692,0.137605,-0.0741991,-1.0348,0,0,0,2,22,18,1,
13565733,0.136803,-0.0674504,-1.041,0,0,0,2,22,18,1,
13565773,0.136138,-0.0608339,-1.04669,0,0,0,2,22,18,1,
13565813,0.138413,-0.054675,-1.04918,0,0,0,2,22,18,1,
13565853,0.144789,-0.0482249,-1.0492,0,0,0,2,22,18,1,
13565892,0.141925,-0.0346161,-1.04665,0,0,0,2,22,18,1,
13565933,0.140533,-0.0214739,-1.04592,0,0,0,2,22,18,1,
13565972,0.138002,-0.0105841,-1.04657,0,0,0,2,22,18,1,
13566012,0.135868,-0.00332533,-1.04849,0,0,0,2,22,18,1,
13566053,0.134475,0.000795379,-1.0496,0,0,0,2,22,18,1,
13566093,0.13478,0.00193527,-1.04988,0,0,0,2,22,18,1,
13566133,0.134889,0.00247812,-1.04981,0,0,0,2,22,18,1,
13566173,0.135186,0.00295667,-1.04983,0,0,0,2,22,18,1,
13566212,0.13543,0.00334674,-1.04988,0,0,0,2,22,18,1,
13566252,0.135554,0.00350685,-1.04995,0,0,0,2,22,18,1,
13566292,0.135469,0.00371104,-1.04985,0,0,0,2,22,18,1,
13566333,0.134018,0.0052176,-1.0482,0,0,0,2,22,18,1,
13566373,0.133364,0.00643589,-1.04698,0,0,0,2,22,18,1,
13566413,0.132828,0.00659308,-1.04729,0,0,0,2,22,18,1,
13566453,0.130245,0.0054528,-1.04675,0,0,0,2,22,18,1,
13566493,0.127601,0.00320485,-1.04639,0,0,0,2,22,18,1,
13566532,0.127743,0.00338337,-1.04692,0,0,0,2,22,18,1,
13566572,0.128018,0.00405928,-1.04721,0,0,0,2,22,18,1,
13566612,0.128259,0.0043734,-1.04732,0,0,0,2,22,18,1,
13566653,0.12758,0.00486208,-1.04832,0,0,0,2,22,18,1,
13566693,0.12579,0.00442268,-1.04908,0,0,0,2,22,18,1,
13566733,0.125072,0.00213864,-1.04809,0,0,0,2,22,18,1,
13566773,0.125759,-0.00265349,-1.04641,0,0,0,2,22,18,1,
13566813,0.125928,-0.0101431,-1.04226,0,0,0,2,22,18,1,
13566852,0.126955,-0.0206609,-1.03673,0,0,0,2,22,18,1,
13566892,0.128589,-0.0337094,-1.02977,0,0,0,2,22,18,1,
13566932,0.130144,-0.0489549,-1.01951,0,0,0,2,22,18,1,
13566973,0.132583,-0.0659915,-1.01096,0,0,0,2,22,18,1,
13567013,0.13497,-0.0834989,-1.00146,0,0,0,2,22,18,1,
13567053,0.136673,-0.0995402,-0.992076,0,0,0,2,22,18,1,
13567093,0.138835,-0.114565,-0.983906,0,0,0,2,22,18,1,
13567133,0.141312,-0.128239,-0.977008,0,0,0,2,22,18,1,
13567173,0.143823,-0.140541,-0.972785,0,0,0,2,22,18,1,
13567212,0.146389,-0.152471,-0.969895,0,0,0,2,22,18,1,
13567252,0.149882,-0.165037,-0.969467,0,0,0,2,22,18,1,
13567293,0.15455,-0.178243,-0.970609,0,0,0,2,22,18,1,
13567333,0.160102,-0.191549,-0.974144,0,0,0,2,22,18,1,
13567374,0.16557,-0.203885,-0.98053,0,0,0,2,22,18,1,
13567413,0.169939,-0.215274,-0.987051,0,0,0,2,22,18,1,
13567452,0.175757,-0.226288,-0.994671,0,0,0,2,22,18,1,
13567492,0.184932,-0.237428,-1.00463,0,0,0,2,22,18,1,
13567532,0.195031,-0.247757,-1.01464,0,0,0,2,22,18,1,
13567572,0.205664,-0.25689,-1.02454,0,0,0,2,22,18,1,
13567613,0.216827,-0.264755,-1.03568,0,0,0,2,22,18,1,
13567653,0.229067,-0.27308,-1.04684,0,0,0,2,22,18,1,
13567694,0.241391,-0.281572,-1.05704,0,0,0,2,22,18,1,
13567733,0.250991,-0.288354,-1.06605,0,0,0,2,22,18,1,
13567772,0.257177,-0.293025,-1.07339,0,0,0,2,22,18,1,
13567812,0.262363,-0.297548,-1.0803,0,0,0,2,22,18,1,
13567852,0.267076,-0.302202,-1.08632,0,0,0,2,22,18,1,
13567892,0.272288,-0.307757,-1.09331,0,0,0,2,22,18,1,
13567933,0.277579,-0.313092,-1.10162,0,0,0,2,22,18,1,
13567973,0.282204,-0.317107,-1.11036,0,0,0,2,22,18,1,
13568013,0.286821,-0.321526,-1.11869,0,0,0,2,22,18,1,
13568053,0.291816,-0.326902,-1.12663,0,0,0,2,22,18,1,
13568092,0.297195,-0.333039,-1.13446,0,0,0,2,22,18,1,
13568132,0.303472,-0.340533,-1.14266,0,0,0,2,22,18,1,
13568172,0.309348,-0.348541,-1.1496,0,0,0,2,22,18,1,
13568213,0.314851,-0.356797,-1.15409,0,0,0,2,22,18,1,
13568253,0.319755,-0.365176,-1.15778,0,0,0,2,22,18,1,
13568294,0.324138,-0.373276,-1.16159,-0.034653,-0.015214,0.166219,2,22,18,1,
13568334,0.327694,-0.381175,-1.16489,-0.901955,-0.594724,4.57663,2,22,18,1,
13568373,0.331144,-0.389235,-1.1686,-1.44399,-1.47627,7.95144,2,22,18,1,
13568412,0.333903,-0.396176,-1.17291,-1.44558,-2.08787,8.59187,2,22,18,1,
13568452,0.335288,-0.401901,-1.17923,-1.21955,-1.58045,7.5295,2,22,18,1,
13568492,0.332723,-0.405128,-1.18932,-1.67583,4.78061,9.32709,2,22,18,1,
13568533,0.325036,-0.405578,-1.19985,-2.97445,7.6788,12.6583,2,22,18,1,
13568573,0.313987,-0.404892,-1.21196,-3.21003,8.06621,9.85539,2,22,18,1,
13568613,0.302673,-0.404904,-1.22993,-3.61652,7.48134,7.92641,2,22,18,1,
13568654,0.291867,-0.406243,-1.25066,-4.66992,8.78886,7.68574,2,22,18,1,
13568694,0.281737,-0.407676,-1.27192,-3.29706,13.2681,4.26739,2,22,18,1,
13568732,0.272648,-0.409187,-1.29513,-0.456296,17.9573,0.493191,2,22,18,1,
13568772,0.264152,-0.410177,-1.31831,0,21.4972,0,2,22,18,1,
13568812,0.255419,-0.40951,-1.33726,3.22727,19.6303,8.76661,2,22,18,1,
13568853,0.24867,-0.4081,-1.34504,4.98634,16.087,16.5672,2,22,18,1,
13568893,0.239087,-0.404964,-1.35698,1.43029,12.5601,7.79394,2,22,18,1,
13568934,0.229717,-0.402559,-1.37699,0.134522,7.62603,2.83423,2,22,18,1,
13568974,0.221254,-0.402035,-1.40227,-0.478341,3.38593,7.3493,2,22,18,1,
13569013,0.212923,-0.401854,-1.42619,-1.60972,2.92676,9.98046,2,22,18,1,
13569052,0.204413,-0.400588,-1.4468,-0.353135,2.89347,1.44989,2,22,18,1,
13569092,0.197848,-0.398359,-1.45659,0,0.244714,0,2,22,18,1,
13569132,0.194857,-0.394119,-1.45575,0,0,0,2,22,18,1,
13569173,0.196177,-0.388927,-1.44769,0,0,0,2,22,18,1,
13569213,0.206446,-0.385481,-1.43047,0,0,0,2,22,18,1,
13569253,0.222518,-0.382443,-1.4025,0,0,0,2,22,18,1,
13569293,0.24503,-0.382763,-1.37444,0,0,0,2,22,18,1,
13569333,0.268875,-0.382547,-1.35434,0,0,0,2,22,18,1,
13569372,0.289859,-0.380756,-1.34239,0,0,0,2,22,18,1,
13569412,0.308445,-0.37853,-1.33768,0,0,0,2,22,18,1,
13569453,0.325464,-0.376927,-1.33974,0,0,0,2,22,18,1,
13569493,0.341079,-0.377031,-1.34555,0,0,0,2,22,18,1,
13569533,0.358227,-0.379456,-1.35371,0,0,0,2,22,18,1,
13569573,0.375323,-0.38302,-1.36432,0,0,0,2,22,18,1,
13569613,0.392668,-0.387944,-1.37568,0,0,0,2,22,18,1,
13569652,0.409225,-0.391995,-1.38768,0,0,0,2,22,18,1,
13569692,0.424404,-0.393616,-1.39852,0,0,0,2,22,18,1,
13569732,0.439624,-0.396198,-1.40799,0,0,0,2,22,18,1,
13569772,0.453286,-0.398294,-1.41931,0,0,0,2,22,18,1,
13569813,0.463678,-0.398882,-1.43513,0,0,0,2,22,18,1,
13569853,0.471441,-0.399189,-1.45337,0,0,0,2,22,18,1,
13569893,0.477228,-0.400193,-1.47114,0,0.00110559,0,2,22,18,1,
13569933,0.480406,-0.401525,-1.48782,0,1.92997,0,2,22,18,1,
13569972,0.482016,-0.403165,-1.50324,0,4.93739,0,2,22,18,1,
13570012,0.483032,-0.404854,-1.51962,0,8.80144,0,2,22,18,1,
13570052,0.480331,-0.404853,-1.53589,0,11.1674,0,2,22,18,1,
13570093,0.475279,-0.403754,-1.55046,0,9.48883,0,2,22,18,1,
13570133,0.470641,-0.403209,-1.5627,0,7.65749,0,2,22,18,1,
13570173,0.466765,-0.403803,-1.57478,0,7.42016,0,2,22,18,1,
13570213,0.462345,-0.404722,-1.58941,0,9.42943,0,2,22,18,1,
13570253,0.456262,-0.404573,-1.60641,0,10.4384,0,2,22,18,1,
13570292,0.450779,-0.404297,-1.62192,0,9.65157,0,2,22,18,1,
13570332,0.446417,-0.404957,-1.63449,0,10.0757,0,2,22,18,1,
13570372,0.439581,-0.404777,-1.64506,0,11.0949,0,2,22,18,1,
13570413,0.42962,-0.404199,-1.65344,0,9.78434,0,2,22,18,1,
13570453,0.418398,-0.40369,-1.66226,0,8.80608,0,2,22,18,1,
13570493,0.405259,-0.402573,-1.66987,0,7.08893,0,2,22,18,1,
13570533,0.390766,-0.400987,-1.67777,0,4.0938,0,2,22,18,1,
13570573,0.376278,-0.399599,-1.68513,0,0.918222,0,2,22,18,1,
13570612,0.360838,-0.398143,-1.68852,0,0,0,2,22,18,1,
13570652,0.345176,-0.396508,-1.68709,0,0,0,2,22,18,1,
13570692,0.332056,-0.394616,-1.6829,0,0,0,2,22,18,1,
13570733,0.321041,-0.392051,-1.67787,0,0,0,2,22,18,1,
13570773,0.312452,-0.390625,-1.66794,0,0,0,2,22,18,1,
13570813,0.309662,-0.392855,-1.64946,0,0,0,2,22,18,1,
13570853,0.314261,-0.397758,-1.62722,0,0,0,2,22,18,1,
13570893,0.32581,-0.402768,-1.605,0,1.48069,0,2,22,18,1,
13570932,0.339826,-0.407325,-1.58118,0,10.1116,0,2,22,18,1,
13570972,0.355009,-0.413086,-1.5603,0,22.0909,0,2,22,18,1,
13571012,0.367387,-0.417091,-1.54894,0,33.0183,0,2,22,18,1,
13571053,0.380041,-0.421114,-1.54198,0,41.4276,0,2,22,18,1,
13571093,0.391773,-0.424818,-1.53739,0,50.4791,0,2,22,18,1,
13571133,0.403077,-0.428751,-1.53649,0,58.4698,0,2,22,18,1,
13571174,0.414017,-0.432696,-1.53652,0,67.2182,0,2,22,18,1,
13571213,0.423493,-0.436324,-1.53999,0,75.5566,0,2,22,18,1,
13571252,0.431742,-0.439091,-1.54291,0,82.7342,0,2,22,18,1,
13571292,0.439025,-0.440215,-1.54581,0,87.5669,0,2,22,18,1,
13571332,0.445794,-0.439403,-1.5504,0,88.0984,0,2,22,18,1,
13571373,0.454075,-0.437337,-1.55647,0,84.7865,0,2,22,18,1,
13571413,0.464399,-0.434991,-1.56281,0,79.9017,0,2,22,18,1,
13571454,0.475327,-0.432234,-1.56819,0,74.2867,0,2,22,18,1,
13571493,0.487677,-0.429965,-1.5767,0,68.5381,0,2,22,18,1,
13571532,0.499792,-0.427897,-1.58618,0,64.1534,0,2,22,18,1,
13571572,0.51136,-0.425523,-1.59596,0,59.178,0,2,22,18,1,
13571612,0.521917,-0.422763,-1.60629,0,53.4654,0,2,22,18,1,
13571652,0.53144,-0.41966,-1.61813,0,46.972,0,2,22,18,1,
13571693,0.54207,-0.417447,-1.62997,0,40.7737,0,2,22,18,1,
13571733,0.551594,-0.416535,-1.64074,0,37.2717,0,2,22,18,1,
13571773,0.559034,-0.416649,-1.65075,0,36.3574,0,2,22,18,1,
13571813,0.561469,-0.415846,-1.66177,0,36.1691,0,2,22,18,1,
13571852,0.561137,-0.415143,-1.67248,0,34.0852,0,2,22,18,1,
13571892,0.560371,-0.414141,-1.68312,0,32.153,0,2,22,18,1,
13571932,0.559294,-0.413546,-1.69386,0.193792,30.0492,0.950551,2,22,18,1,
13571973,0.559131,-0.414232,-1.70157,3.28951,22.7983,16.0536,2,22,18,1,
13572014,0.558151,-0.415506,-1.70375,4.01116,24.2824,19.223,2,22,18,1,
13572053,0.555027,-0.415442,-1.70773,3.1952,26.0169,16.7,2,22,18,1,
13572094,0.553268,-0.415986,-1.71368,2.07306,28.5329,11.7962,2,22,18,1,
13572133,0.553452,-0.41681,-1.72014,0.980777,33.5865,5.44192,2,22,18,1,
13572172,0.553129,-0.417059,-1.72726,0.190207,36.847,1.00412,2,22,18,1,
13572212,0.551783,-0.417059,-1.73398,0,37.5926,0,2,22,18,1,
13572252,0.548754,-0.416006,-1.74025,0,36.7089,0,2,22,18,1,
13572293,0.545221,-0.41468,-1.74614,0,33.9117,0,2,22,18,1,
13572333,0.54264,-0.413707,-1.75162,0,31.4235,0,2,22,18,1,
13572373,0.539809,-0.412627,-1.75623,0,28.9338,0,2,22,18,1,
13572413,0.537926,-0.41234,-1.75825,0,27.4796,0,2,22,18,1,
13572453,0.536093,-0.411794,-1.76008,0.106299,26.654,0.0222097,2,22,18,1,
13572492,0.535562,-0.411577,-1.76056,1.32569,25.329,0.318452,2,22,18,1,
13572532,0.53555,-0.411589,-1.76055,0.0340311,25.4794,0.00945179,2,22,18,1,
13572572,0.535553,-0.411585,-1.76052,0,25.4754,0,2,22,18,1,
13572613,0.535444,-0.411695,-1.76041,0,25.5765,0,2,22,18,1,
13572654,0.535346,-0.411793,-1.76031,0,25.8313,0,2,22,18,1,
13572693,0.535157,-0.412025,-1.76011,0,26.1136,0,2,22,18,1,
13572733,0.535087,-0.412572,-1.7596,0,26.9349,0,2,22,18,1,
13572773,0.535064,-0.413114,-1.75918,0,28.2716,0,2,22,18,1,
13572812,0.535271,-0.413426,-1.7589,0,29.2018,0,2,22,18,1,
13572852,0.535909,-0.414063,-1.75815,0,30.1164,0,2,22,18,1,
13572892,0.536616,-0.414568,-1.75416,0,31.4612,0,2,22,18,1,
13572933,0.537668,-0.415254,-1.74526,0,32.7813,0,2,22,18,1,
13572973,0.539734,-0.417302,-1.73029,0,35.3784,0,2,22,18,1,
13573013,0.541878,-0.421556,-1.71246,0,41.7309,0,2,22,18,1,
13573053,0.540665,-0.426607,-1.69826,0,53.0162,0,2,22,18,1,
13573093,0.532393,-0.42653,-1.68853,0,59.2347,0,2,22,18,1,
13573132,0.516205,-0.420156,-1.67867,0,53.1119,0,2,22,18,1,
13573172,0.494435,-0.408674,-1.66686,0,33.3007,0,2,22,18,1,
13573212,0.469345,-0.396803,-1.65371,0,7.57719,0,2,22,18,1,
13573254,0.454067,-0.393993,-1.65049,0.151277,-0.0239926,0.220231,2,22,18,1,
13573294,0.440615,-0.388397,-1.64558,6.1213,-0.789117,9.9576,2,22,18,1,
13573333,0.434999,-0.387137,-1.64428,7.44564,-0.634042,13.4014,2,22,18,1,
13573373,0.430111,-0.384658,-1.64425,2.86134,-0.186824,5.11237,2,22,18,1,
13573412,0.429237,-0.383661,-1.64571,0.0587154,-0.00210929,0.102838,2,22,18,1,
13573453,0.429203,-0.383799,-1.64583,0,0,0,2,22,18,1,
13573492,0.429443,-0.384785,-1.64607,0,0,0,2,22,18,1,
13573532,0.429885,-0.386128,-1.64488,0,0,0,2,22,18,1,
13573573,0.430255,-0.387712,-1.64322,0,0,0,2,22,18,1,
13573614,0.430625,-0.389137,-1.64168,0,0,0,2,22,18,1,
13573653,0.43116,-0.391772,-1.63901,0,0,0,2,22,18,1,
13573693,0.432255,-0.394987,-1.63463,0,0,0,2,22,18,1,
13573732,0.43244,-0.397441,-1.62815,0,0,0,2,22,18,1,
13573772,0.432432,-0.398592,-1.62074,0,0,0,2,22,18,1,
13573812,0.432012,-0.399306,-1.61324,0,0,0,2,22,18,1,
13573854,0.432923,-0.402033,-1.60686,0,1.37318,0,2,22,18,1,
13573893,0.433527,-0.403545,-1.60199,0,6.35068,0,2,22,18,1,
13573933,0.433661,-0.40419,-1.59551,0,8.15108,0,2,22,18,1,
13573973,0.434195,-0.405485,-1.58825,0,10.4306,0,2,22,18,1,
13574013,0.43692,-0.406582,-1.58298,0,13.1933,0,2,22,18,1,
13574052,0.439574,-0.407254,-1.57838,0,14.9948,0,2,22,18,1,
13574092,0.442158,-0.407937,-1.57474,0,16.5126,0,2,22,18,1,
13574132,0.444604,-0.408365,-1.57235,0,17.7641,0,2,22,18,1,
13574173,0.446749,-0.410028,-1.57101,0,19.9554,0,2,22,18,1,
13574213,0.449012,-0.412475,-1.57095,0,24.4601,0,2,22,18,1,
13574253,0.453369,-0.415923,-1.57323,0,30.9632,0,2,22,18,1,
13574293,0.457165,-0.417636,-1.5772,0,37.0705,0,2,22,18,1,
13574333,0.458733,-0.418222,-1.58036,0,39.475,0,2,22,18,1,
13574372,0.460234,-0.418701,-1.5825,0,40.5856,0,2,22,18,1,
13574412,0.462315,-0.41922,-1.58411,0,41.6063,0,2,22,18,1,
13574452,0.466152,-0.420269,-1.58773,0,43.286,0,2,22,18,1,
13574493,0.469625,-0.420995,-1.59232,0,45.4336,0,2,22,18,1,
13574533,0.47001,-0.420995,-1.59461,0,46.1935,0,2,22,18,1,
13574573,0.469795,-0.420406,-1.59561,0,45.5523,0,2,22,18,1,
13574613,0.469801,-0.41994,-1.59639,0,44.4549,0,2,22,18,1,
13574653,0.470221,-0.419487,-1.59732,0,43.446,0,2,22,18,1,
13574692,0.472791,-0.419494,-1.59998,0,42.7869,0,2,22,18,1,
13574732,0.476024,-0.419968,-1.60413,0,43.2727,0,2,22,18,1,
13574772,0.478561,-0.420128,-1.61003,0,44.091,0,2,22,18,1,
13574813,0.480953,-0.420624,-1.61687,0,44.6452,0,2,22,18,1,
13574853,0.484099,-0.421386,-1.62445,0,46.1146,0,2,22,18,1,
13574893,0.487095,-0.42214,-1.63161,0,47.7851,0,2,22,18,1,
13574933,0.489735,-0.422507,-1.6385,0,49.2234,0,2,22,18,1,
13574973,0.492862,-0.422801,-1.64627,0,49.9681,0,2,22,18,1,
13575012,0.49501,-0.422609,-1.65341,0,50.0735,0,2,22,18,1,
13575052,0.495219,-0.422388,-1.65817,0,49.4573,0,2,22,18,1,
13575092,0.494322,-0.422106,-1.66,0,48.8539,0,2,22,18,1,
13575133,0.492379,-0.421924,-1.66192,0.174825,48.466,0.181489,2,22,18,1,
13575173,0.489809,-0.421072,-1.66441,3.1839,45.2904,3.22753,2,22,18,1,
13575214,0.48603,-0.419878,-1.66807,7.21102,40.4416,7.08634,2,22,18,1,
13575254,0.481165,-0.419087,-1.67259,11.0736,35.4415,10.5526,2,22,18,1,
13575292,0.475761,-0.418403,-1.67747,12.3605,33.0317,11.4803,2,22,18,1,
13575332,0.469712,-0.417169,-1.68322,11.3747,31.6136,10.3065,2,22,18,1,
13575372,0.463922,-0.415673,-1.68857,8.43465,30.7696,7.47103,2,22,18,1,
13575413,0.458061,-0.414521,-1.69225,3.0346,31.2299,2.65704,2,22,18,1,
13575454,0.451967,-0.41377,-1.69441,0,31.038,0,2,22,18,1,
13575493,0.445141,-0.413252,-1.69521,0,29.6994,0,2,22,18,1,
13575534,0.438745,-0.412825,-1.69615,0,28.7484,0,2,22,18,1,
13575573,0.432936,-0.412841,-1.69718,0,28.1657,0,2,22,18,1,
13575612,0.427369,-0.412873,-1.69771,0,28.1139,0,2,22,18,1,
13575652,0.421799,-0.412794,-1.69799,0,28.1222,0,2,22,18,1,
13575693,0.416739,-0.412594,-1.69786,0,28.0915,0,2,22,18,1,
13575733,0.412213,-0.412269,-1.69721,0,27.664,0,2,22,18,1,
13575773,0.408892,-0.412084,-1.69685,0,26.992,0,2,22,18,1,
13575813,0.406173,-0.411969,-1.6962,0,26.4512,0,2,22,18,1,
13575853,0.403419,-0.411355,-1.69521,0,25.7952,0,2,22,18,1,
13575893,0.401767,-0.411314,-1.6947,0,24.8971,0,2,22,18,1,
13575932,0.400788,-0.411293,-1.69453,0,24.8428,0,2,22,18,1,
13575972,0.400561,-0.411268,-1.69455,0,24.7941,0,2,22,18,1,
13576013,0.400561,-0.411268,-1.69455,0,24.7893,0,2,22,18,1,
13576053,0.400556,-0.411263,-1.6945,0,24.7931,0,2,22,18,1,
13576093,0.400556,-0.411263,-1.6945,0,24.7781,0,2,22,18,1,
13576133,0.400518,-0.411301,-1.69446,0,24.7892,0,2,22,18,1,
13576173,0.400401,-0.41146,-1.6943,0,25.005,0,2,22,18,1,
13576213,0.400461,-0.411699,-1.69409,0,25.4302,0,2,22,18,1,
